review_text,rating,review_date,helpful_votes,verified_purchase,sentiment_score,sentiment_label,aspects,strength_mentioned,weakness_mentioned,product_id,brand
"Delivered on time, product is solid. The brand trust impressed me. Would recommend to everyone.",5,2024-07-07,22,True,0.869,positive,{},brand trust,,P0031,American Tourister
Purchased as a gift and the recipient loved it. excellent build quality is genuinely impressive for this price.,4,2024-12-18,38,True,0.644,positive,"{""durability"": ""positive"", ""price"": ""positive""}",excellent build quality,,P0031,American Tourister
"Delivered on time, product is solid. The brand trust impressed me. Would recommend to everyone.",4,2025-04-20,44,True,0.602,positive,{},brand trust,,P0031,American Tourister
Really happy with this American Tourister luggage. The brand trust is excellent. Bought for a trip to Goa and it handled everything perfectly.,4,2025-12-21,36,True,0.789,positive,"{""handle"": ""positive""}",brand trust,,P0031,American Tourister
Purchased as a gift and the recipient loved it. brand trust is genuinely impressive for this price.,5,2025-02-18,44,True,0.984,positive,"{""price"": ""positive""}",brand trust,,P0031,American Tourister
Excellent quality. warranty support is better than expected. Highly recommend.,5,2024-10-29,43,True,0.89,positive,"{""durability"": ""positive""}",warranty support,,P0031,American Tourister
Really happy with this American Tourister luggage. The warranty support is excellent. Bought for a trip to Goa and it handled everything perfectly.,5,2025-07-07,19,True,1.0,positive,"{""handle"": ""positive""}",warranty support,,P0031,American Tourister
Great product! The excellent build quality is exactly what I needed. My family loves it.,5,2025-12-17,36,False,1.0,positive,"{""durability"": ""positive""}",excellent build quality,,P0031,American Tourister
Purchased as a gift and the recipient loved it. excellent build quality is genuinely impressive for this price.,4,2026-02-16,25,True,0.673,positive,"{""durability"": ""positive"", ""price"": ""positive""}",excellent build quality,,P0031,American Tourister
"Delivered on time, product is solid. The excellent build quality impressed me. Would recommend to everyone.",5,2025-05-10,14,True,1.0,positive,"{""durability"": ""positive""}",excellent build quality,,P0031,American Tourister
Excellent quality. warranty support is better than expected. Highly recommend.,5,2026-02-27,32,True,1.0,positive,"{""durability"": ""positive""}",warranty support,,P0031,American Tourister
Been using for 6 months now. warranty support still as good as day one. Very satisfied.,5,2025-11-08,45,True,0.873,positive,{},warranty support,,P0031,American Tourister
Excellent quality. excellent build quality is better than expected. Highly recommend.,5,2025-11-08,0,True,0.932,positive,"{""durability"": ""positive""}",excellent build quality,,P0031,American Tourister
Really happy with this American Tourister luggage. The excellent build quality is excellent. Bought for a trip to Goa and it handled everything perfectly.,4,2026-03-21,35,True,0.842,positive,"{""handle"": ""positive"", ""durability"": ""positive""}",excellent build quality,,P0031,American Tourister
Purchased as a gift and the recipient loved it. smooth spinner wheels is genuinely impressive for this price.,5,2024-08-09,7,True,0.988,positive,"{""wheels"": ""positive"", ""price"": ""positive""}",smooth spinner wheels,,P0031,American Tourister
Been using for 6 months now. brand trust still as good as day one. Very satisfied.,4,2026-04-06,1,True,0.764,positive,{},brand trust,,P0031,American Tourister
Quality is below par. heavy within a month. Very frustrating experience.,2,2024-07-05,9,True,0.23,negative,"{""durability"": ""negative""}",,heavy,P0031,American Tourister
Excellent quality. warranty support is better than expected. Highly recommend.,5,2024-08-21,43,True,0.863,positive,"{""durability"": ""positive""}",warranty support,,P0031,American Tourister
Really happy with this American Tourister luggage. The warranty support is excellent. Bought for a trip to Goa and it handled everything perfectly.,5,2024-10-01,21,True,0.9,positive,"{""handle"": ""positive""}",warranty support,,P0031,American Tourister
"It is okay. brand trust is fine, limited colour options is a minor issue. Gets the job done.",3,2024-12-03,16,True,0.484,neutral,"{""design"": ""neutral""}",brand trust,limited colour options,P0031,American Tourister
Been using for 6 months now. brand trust still as good as day one. Very satisfied.,5,2025-07-27,27,False,0.913,positive,{},brand trust,,P0031,American Tourister
Great product! The excellent build quality is exactly what I needed. My family loves it.,5,2024-10-20,5,True,0.865,positive,"{""durability"": ""positive""}",excellent build quality,,P0031,American Tourister
Been using for 6 months now. smooth spinner wheels still as good as day one. Very satisfied.,4,2025-11-15,36,True,0.853,positive,"{""wheels"": ""positive""}",smooth spinner wheels,,P0031,American Tourister
Been using for 6 months now. brand trust still as good as day one. Very satisfied.,5,2024-05-28,0,False,1.0,positive,{},brand trust,,P0031,American Tourister
Purchased as a gift and the recipient loved it. excellent build quality is genuinely impressive for this price.,5,2025-01-06,20,True,1.0,positive,"{""durability"": ""positive"", ""price"": ""positive""}",excellent build quality,,P0031,American Tourister
Been using for 6 months now. smooth spinner wheels still as good as day one. Very satisfied.,5,2025-01-21,28,False,1.0,positive,"{""wheels"": ""positive""}",smooth spinner wheels,,P0031,American Tourister
"Delivered on time, product is solid. The brand trust impressed me. Would recommend to everyone.",4,2024-06-18,1,True,0.673,positive,{},brand trust,,P0031,American Tourister
"Delivered on time, product is solid. The brand trust impressed me. Would recommend to everyone.",5,2024-06-09,14,True,1.0,positive,{},brand trust,,P0031,American Tourister
"Delivered on time, product is solid. The smooth spinner wheels impressed me. Would recommend to everyone.",5,2025-03-04,9,False,0.909,positive,"{""wheels"": ""positive""}",smooth spinner wheels,,P0031,American Tourister
Been using for 6 months now. brand trust still as good as day one. Very satisfied.,5,2025-11-20,29,True,1.0,positive,{},brand trust,,P0031,American Tourister
Returned it after first use. The heavy made it unusable. Waste of money.,1,2025-08-24,22,True,0.148,negative,"{""price"": ""negative""}",,heavy,P0031,American Tourister
"Delivered on time, product is solid. The smooth spinner wheels impressed me. Would recommend to everyone.",5,2024-09-12,8,True,1.0,positive,"{""wheels"": ""positive""}",smooth spinner wheels,,P0031,American Tourister
Purchased as a gift and the recipient loved it. brand trust is genuinely impressive for this price.,5,2024-07-04,11,True,1.0,positive,"{""price"": ""positive""}",brand trust,,P0031,American Tourister
Great product! The excellent build quality is exactly what I needed. My family loves it.,4,2025-10-11,12,True,0.678,positive,"{""durability"": ""positive""}",excellent build quality,,P0032,American Tourister
The warranty support is outstanding. Packaging was good too. 5 stars.,4,2026-03-09,41,True,0.731,positive,{},warranty support,,P0032,American Tourister
Average product. The expensive is a major issue. Would not buy again.,2,2025-01-18,20,True,0.278,negative,"{""price"": ""negative""}",,expensive,P0032,American Tourister
Purchased as a gift and the recipient loved it. smooth spinner wheels is genuinely impressive for this price.,5,2025-05-31,41,True,0.872,positive,"{""wheels"": ""positive"", ""price"": ""positive""}",smooth spinner wheels,,P0032,American Tourister
Value for money purchase. warranty support is top notch. Already recommended to 3 friends.,5,2025-06-05,24,True,1.0,positive,"{""price"": ""positive""}",warranty support,,P0032,American Tourister
Value for money purchase. brand trust is top notch. Already recommended to 3 friends.,4,2024-11-13,40,True,0.894,positive,"{""price"": ""positive""}",brand trust,,P0032,American Tourister
Okay for the price. Liked the smooth spinner wheels but heavy is a concern. Time will tell.,3,2025-07-17,15,True,0.407,neutral,"{""wheels"": ""neutral"", ""price"": ""neutral""}",smooth spinner wheels,heavy,P0032,American Tourister
"It is okay. brand trust is fine, heavy is a minor issue. Gets the job done.",3,2024-10-08,10,True,0.588,neutral,{},brand trust,heavy,P0032,American Tourister
"Delivered on time, product is solid. The brand trust impressed me. Would recommend to everyone.",5,2024-05-24,11,True,1.0,positive,{},brand trust,,P0032,American Tourister
"It is okay. warranty support is fine, heavy is a minor issue. Gets the job done.",3,2025-04-14,44,True,0.633,neutral,{},warranty support,heavy,P0032,American Tourister
Disappointed with this purchase. The heavy started showing after just 2 trips. Expected better from American Tourister.,3,2024-07-11,28,True,0.638,neutral,{},,heavy,P0032,American Tourister
Been using for 6 months now. warranty support still as good as day one. Very satisfied.,5,2025-06-12,30,True,1.0,positive,{},warranty support,,P0032,American Tourister
Really happy with this American Tourister luggage. The excellent build quality is excellent. Bought for a trip to Goa and it handled everything perfectly.,5,2025-04-03,0,False,1.0,positive,"{""handle"": ""positive"", ""durability"": ""positive""}",excellent build quality,,P0032,American Tourister
Average experience. brand trust works fine but not blown away. Expected more from American Tourister.,3,2024-11-12,36,True,0.577,neutral,{},brand trust,limited colour options,P0032,American Tourister
Value for money purchase. excellent build quality is top notch. Already recommended to 3 friends.,4,2025-07-04,13,True,0.649,positive,"{""durability"": ""positive"", ""price"": ""positive""}",excellent build quality,,P0032,American Tourister
Purchased as a gift and the recipient loved it. warranty support is genuinely impressive for this price.,5,2025-12-16,9,False,0.993,positive,"{""price"": ""positive""}",warranty support,,P0032,American Tourister
The warranty support is outstanding. Packaging was good too. 5 stars.,4,2025-07-20,36,True,0.815,positive,{},warranty support,,P0032,American Tourister
Been using for 6 months now. warranty support still as good as day one. Very satisfied.,5,2024-06-19,5,True,0.924,positive,{},warranty support,,P0032,American Tourister
Great product! The warranty support is exactly what I needed. My family loves it.,5,2024-12-20,15,False,1.0,positive,{},warranty support,,P0032,American Tourister
Value for money purchase. excellent build quality is top notch. Already recommended to 3 friends.,4,2024-08-16,18,True,0.8,positive,"{""durability"": ""positive"", ""price"": ""positive""}",excellent build quality,,P0032,American Tourister
Disappointed with this purchase. The limited colour options started showing after just 2 trips. Expected better from American Tourister.,2,2025-06-29,37,True,0.149,negative,"{""design"": ""negative""}",,limited colour options,P0032,American Tourister
Been using for 6 months now. warranty support still as good as day one. Very satisfied.,5,2026-03-21,22,True,1.0,positive,{},warranty support,,P0032,American Tourister
Great product! The brand trust is exactly what I needed. My family loves it.,4,2025-03-25,19,True,0.831,positive,{},brand trust,,P0032,American Tourister
